bias,std,lcl,ucl,cover,cld
-0.02244296058323285,0.01846124760127174,-0.16677780588172547,-0.09440971528474024,1,0.07236809059698524
-0.004877408261635366,0.018304324229941913,-0.14890468375232152,-0.07715173277094922,1,0.0717529509813723
-0.04683822040379586,0.017228213228198754,-0.18875631833106543,-0.12122172247652631,0,0.06753459585453912
-0.029973583565182274,0.01637700844272463,-0.17022332011292254,-0.10602544701744201,1,0.06419787309548053
0.022463389229719424,0.018655530311098283,-0.12225225018003322,-0.049122571360527945,1,0.07312967881950527
-0.046622156113448124,0.01683321314309081,-0.1877660538739061,-0.12177985835299014,0,0.06598619552091596
-0.023112635541512924,0.017025912120288315,-0.16463422329727803,-0.09789264778574783,1,0.0667415755115302
0.03309795240588771,0.019175813794327094,-0.1126374426309934,-0.03746825255723119,1,0.07516919007376222
-0.00566459205050944,0.016480739040693724,-0.14611764057026916,-0.08151314353074975,1,0.06460449703951941
-0.0025477040035498527,0.01702448855679938,-0.14406650157487666,-0.07733050643222307,1,0.06673599514265359
-0.023564345716093574,0.016775862593463507,-0.16459583639928205,-0.09883445503290511,1,0.06576138136637694
-0.0194672382918067,0.01768921712879696,-0.16228890386424874,-0.09294717271936467,1,0.06934173114488407
-0.07343054566598074,0.014821628189568576,-0.21063173691753515,-0.15253095441442635,0,0.058100782503108794
-0.005996099570927352,0.01748089665753336,-0.14840945701969274,-0.07988434212216197,1,0.06852511489753077
-0.0020219665979560736,0.017924196541111045,-0.1453041918185337,-0.07504134137737843,1,0.07026285044115528
-0.006668870857837725,0.017043148268667836,-0.1482242414644267,-0.08141510025124878,1,0.06680914121317792
0.014031061758996474,0.01746390828453095,-0.1283489984786842,-0.05989047800332287,1,0.06845852047536133
-0.020607053361254776,0.01516646583684477,-0.15848412640147053,-0.09903158032103904,1,0.05945254608043149
-0.00976256553044498,0.016274818092059582,-0.14981200899088176,-0.08601472207000821,1,0.06379728692087355
-0.00831889677683638,0.017820588267443902,-0.15139804978102644,-0.08154134377264634,1,0.0698567060083801
-0.04303706235430678,0.01700221957791568,-0.1845122127270215,-0.11786351198159206,0,0.06664870074542945
-0.025224663303689512,0.017958842631680946,-0.16857479486178417,-0.09817613174559486,1,0.07039866311618931
-0.03165920272987029,0.015939770013478717,-0.17105195195628858,-0.108568053503452,0,0.062483898452836584
-0.009696844332370766,0.016453184683364753,-0.15009588631176568,-0.08559940235297586,1,0.06449648395878982
-0.051968406484695875,0.01616227169844564,-0.19179725901364933,-0.12844115395574243,0,0.0633561050579069
-0.01636430827078121,0.01649748078386147,-0.1568501706071497,-0.09218004593441273,1,0.06467012467273697
0.012589878651618577,0.019829860651323312,-0.13442744822497513,-0.056694394471787736,1,0.0777330537531874
0.017934634352819737,0.01776579014618708,-0.12503711433370696,-0.055395216960653595,1,0.06964189737305336
-0.03424069625981134,0.016749850070309935,-0.17522120239761882,-0.10956179012200387,0,0.06565941227561495
-0.005422633177320349,0.018258213502179797,-0.14935953164159277,-0.07778733471304795,1,0.07157219692854482
-0.029344048398802405,0.016723638558891866,-0.17027317997423047,-0.10471651682337435,1,0.06555666315085612
-0.04022740856230471,0.016849214466589484,-0.1814026689168201,-0.11535374820778932,0,0.06604892070903079
-0.0003970871450548613,0.016284097515341815,-0.14046471827512483,-0.0766310560149849,1,0.06383366226013992
-0.02794511350816893,0.016276381594430536,-0.16799762143325278,-0.10419420558308509,1,0.06380341585016769
0.0037073252195969214,0.016535549200605317,-0.1368531512135895,-0.07203379834721665,1,0.06481935286637286
-0.022705810739167484,0.01709930303226238,-0.16437124468240175,-0.09734197679593323,1,0.06702926788646851
-0.0066687493612073295,0.015987830634882304,-0.14615569740557666,-0.08348340131683801,1,0.06267229608873864
-0.023594619937804137,0.017389614757073107,-0.16582906486166743,-0.09766177501394085,1,0.06816728984772658
-0.021771101947430663,0.017568878482593996,-0.1643569037733149,-0.09548690012154644,1,0.06887000365176847
-0.002031592484534314,0.017230731592021317,-0.1439546264048961,-0.07641015856417255,1,0.06754446784072354
-0.03869616435581051,0.016468186285730674,-0.17912460947584263,-0.1145693192357784,0,0.06455529024006423
0.02300238143206322,0.017832600375371235,-0.12010031530366441,-0.050196521832209164,1,0.06990379347145526
-0.0205711107099215,0.017381498116593553,-0.16278964701844487,-0.09465417440139814,1,0.06813547261704672
-0.0030691979690807975,0.0168797568669118,-0.1443043214282279,-0.07813567450993368,1,0.06616864691829423
-0.011275362393987284,0.015905755128217455,-0.1506014424452935,-0.08825088234268108,1,0.06235056010261242
-0.034086046031706216,0.016300069040397124,-0.1741849813508846,-0.11028871071252785,0,0.06389627063835673
-0.04376975827472561,0.01630145001086266,-0.18387140029601642,-0.1199697162534348,0,0.06390168404258162
-0.029599872772777605,0.016883727318858444,-0.17084277831774017,-0.10465856722781505,1,0.06618421108992512
-0.01984033994255889,0.016901239046097655,-0.1611175684729103,-0.0948647114122075,1,0.06625285706070282
-0.002458815137837203,0.017157652190431076,-0.14423861343108213,-0.0769806168445923,1,0.06725799658648983
