sim_id,true_scaipw_rd,true_scaipw_se,true_sctmle_rd,true_sctmle_se,main_scaipw_rd,main_scaipw_se,main_sctmle_rd,main_sctmle_se
198,-0.14544050944518574,0.030026820336678497,-0.11831487389059053,0.025907534002829573,-0.12350297001679879,0.01893064330778013,-0.12284606033886367,0.019187727020319432
199,-0.1033394144124519,0.023732234688128354,-0.10278079361056053,0.021783505224876345,-0.13634018784935795,0.03402804167028757,-0.12352820309439869,0.033268630189244586
200,-0.12584227040031062,0.02408120935281881,-0.12937058227722897,0.021166703284773408,-0.15738847727992547,0.028601119960341575,-0.15014030333197248,0.01981944664884258
201,-0.12304364771746122,0.021173940087747357,-0.11649469553938868,0.020990974115867964,-0.13785019162325585,0.021010432080799963,-0.14545240809131185,0.021355691284541862
202,-0.08822563135030224,0.028840099551863337,-0.09695645926983139,0.026520158401908262,-0.10633193950604088,0.04558551218629693,-0.10624388224372994,0.04563308051458499
203,-0.17392435635398182,0.03274513643392714,-0.1368021391347449,0.02008756914573283,-0.21194921980755999,0.04041822360756548,-0.15194446285417057,0.028039427862101278
204,-0.08034224776199128,0.02166182074585354,-0.08801101766420125,0.021155638089224032,-0.08505700368723854,0.024170019790612007,-0.09387386019029804,0.022974399672173122
205,-0.11099147578287545,0.020284888307266952,-0.10381497351713002,0.020204873528786246,-0.10289170066500916,0.03689809877162331,-0.12323505969317435,0.03556954141324856
206,-0.11579887411393647,0.020362396288219044,-0.11313179511117069,0.02013560158294598,-0.12180483781188411,0.020027712099693642,-0.12462564665312172,0.02035733123590583
207,-0.10918999737838513,0.026331000143788377,-0.04433715601997471,0.04092124955426417,-0.10228464498909004,0.04837589199889784,-0.13507135533142767,0.046005065578739436
208,-0.13452063740327042,0.019297617017071722,-0.13276258040254163,0.018856164933618826,-0.17272690261512716,0.01812842594124142,-0.16859062224698187,0.01821968901350571
209,-0.10908091473223346,0.022947239920695042,-0.09704875312123734,0.022180095618716165,-0.10647124126808717,0.03687601097353678,-0.13096354683989248,0.036760393692025536
210,-0.09871294107237857,0.020239385197131823,-0.07718619747257763,0.034906529485155324,-0.1454301117467715,0.04114383579539729,-0.11124125820790859,0.04100122610166579
211,-0.11960363186892471,0.02221094217152685,-0.10458860030138924,0.020899889063491214,-0.12673552548590122,0.03888913365851732,-0.11573596872321601,0.03852349533937042
212,-0.050826345517312216,0.021387684049775976,-0.04311032138269046,0.02104038064463516,-0.10064574676827903,0.018926225470576454,-0.08723225815626336,0.017483306875652593
213,-0.08214470208847548,0.027270642448194223,-0.0894059064085316,0.03061628607810874,-0.10745151968760426,0.03954216983093897,-0.1226993421031704,0.0350599284022884
214,-0.0829708737620598,0.020763981389458567,-0.07262768631868635,0.0200123976610513,-0.10159143511553466,0.01978055380474936,-0.10705403872017727,0.01853696937429757
215,-0.10703373679371268,0.021537606363878706,-0.09893911556245977,0.021455816190780637,-0.1392177312398915,0.0393707278096218,-0.1298966275698185,0.03894087650389606
216,-0.10044924379720302,0.020319671268342877,-0.09302708097226225,0.01954856957025499,-0.11807346343800695,0.01825823673592122,-0.11717858251702311,0.018129712671972942
217,-0.08637158408272112,0.02123689543787131,-0.0798704422615891,0.020309732050204792,-0.07649890800094676,0.023473938564630863,-0.09333749682229173,0.021385703285417383
218,-0.15900447437281476,0.018686841395083156,-0.14407168546350205,0.020027404944319534,-0.15574892765046683,0.020779773546543746,-0.1578788320922391,0.023281397537242905
219,-0.11230491866399923,0.022921628489036172,-0.09720240468920678,0.022761868372642075,-0.11547774491538929,0.02366145361493429,-0.1155895151356396,0.023721948422206693
220,-0.09239153188393823,0.03140163375026767,-0.11195079509866114,0.032943085254214764,-0.06620275604420837,0.047827598228312035,-0.11844251321712033,0.03990048971456471
221,-0.04198873424555492,0.02820457088703775,-0.06874975125102052,0.02495950222303692,-0.09464914169000167,0.03717025463507765,-0.08387685937407667,0.028939089842360887
222,-0.12725638281158377,0.0197636703096042,-0.12852470474725583,0.01953549073784189,-0.1426573488966877,0.017164587560409124,-0.1392564929223985,0.016712891537456576
223,-0.0888164542225853,0.02162644986105094,-0.06557875681853785,0.022977418590569152,-0.08079757474043503,0.03482792637282955,-0.09610817883509427,0.026846219841088644
224,-0.09427125588853529,0.022569982515234416,-0.10008309448786884,0.022559613792225697,-0.07515762414708882,0.040291092495790465,-0.12696050516405816,0.03104258291593258
225,-0.10569370563688638,0.027357815729351934,-0.11148132043009804,0.02169732290659545,-0.14534765413984527,0.029663992557284306,-0.13430639989917353,0.028329421246834057
226,-0.09554302487163348,0.024239103657486688,-0.0369572959606733,0.03484306926227005,-0.1150799938318623,0.04418234952292598,-0.13315581111987307,0.04409592898578584
227,-0.12614322061787045,0.04742059661472701,-0.15551480609307478,0.03398163660827369,-0.14961464951984202,0.04071293056094069,-0.1681117953163559,0.039232516027727427
228,-0.09660972009942369,0.020796528760704504,-0.09318405263905322,0.02076550258387547,-0.09620836840935969,0.021640460105421935,-0.10541749814056804,0.022451417985172143
229,-0.06383753461589692,0.022530643253414227,-0.07164297483014913,0.022415368213000594,-0.0939382317485629,0.01857104658390246,-0.09030529407810355,0.018471104248895243
230,-0.11716105827943787,0.021967310251652158,-0.11137703005816625,0.022182978323827263,-0.09833446810158708,0.027706082456439608,-0.12459306146879752,0.026742268884179007
231,-0.10548519044258722,0.022564279146444512,-0.09570306745717116,0.02748355638892313,-0.1424881023119947,0.019193779106475635,-0.13612713726252987,0.017865455667347804
