sim_id,true_gcomp_e0,true_gcomp_se,true_ipw_e0,true_ipw_se,true_aipw_e0,true_aipw_se,true_tmle_e0,true_tmle_se,true_scaipw_e0,true_scaipw_se,true_sctmle_e0,true_sctmle_se,main_gcomp_e0,main_gcomp_se,main_ipw_e0,main_ipw_se,main_aipw_e0,main_aipw_se,main_tmle_e0,main_tmle_se,main_scaipw_e0,main_scaipw_se,main_sctmle_e0,main_sctmle_se,ml_gcomp_e0,ml_gcomp_se,ml_ipw_e0,ml_ipw_se,ml_aipw_e0,ml_aipw_se,ml_tmle_e0,ml_tmle_se,ml_scaipw_e0,ml_scaipw_se,ml_sctmle_e0,ml_sctmle_se
26,0.34569478528088243,,0.33684224902115467,0.019097771105919897,0.34334344725411825,0.014111370306950251,0.3425895476678958,0.014106631895533083,0.3419368983491683,0.02689533132195138,0.33313022757302035,0.025516843027325282,0.35828356773625236,,0.3512680493348606,0.01948303320129343,0.35946597545858533,0.016075662096871172,0.3592744161746679,0.016056962037295164,0.34531632674440343,0.02073580298470119,0.33974957255906946,0.019216430515499264,0.32541376780150744,,0.3461650758357988,0.023108244467974624,0.3463715693718832,0.01682114334424318,0.3482786982565096,0.01425884600769353,0.354878090840767,0.02935099716533004,0.3383691788179091,0.016652682440056542
27,0.34976081447606383,,0.33492553431555827,0.028609072980251428,0.34658779380526744,0.01646732546767436,0.3456316781114957,0.01645415350713687,0.4072200717278704,0.06830140567918859,0.26933520178927767,0.06841616835908106,0.34778443016196875,,0.3446777385991463,0.03191032554971342,0.34627187172795415,0.030550221950627,0.34699085189939943,0.030547102538394114,0.35497356108757466,0.024270331157027918,0.3464581611756868,0.03160455198899343,0.3145554896195551,,0.34870532693355044,0.0382573724209709,0.34486833169992664,0.027598355097211782,0.3486450561861706,0.014447859013885457,0.3384921449766222,0.020731743103768005,0.34471842771548594,0.021863424187982834
28,0.3111864013173439,,0.3067450388268746,0.02348684694239726,0.3210884922858388,0.024036615138545728,0.3214185886110386,0.023102003931831396,0.34032570697353687,0.05101438838411277,0.2892201982621104,0.01712575697666875,0.3145818876805063,,0.30484125732408274,0.028703156199998966,0.31086464416675436,0.034554065690691235,0.312802373686783,0.03474064888168173,0.2699448702266158,0.06985506603955578,0.3018206332403732,0.07334844123512714,0.2974774040877931,,0.3024280332867792,0.01959020332041827,0.313081705866687,0.017425404576856495,0.3196795330052458,0.016115274224186172,0.3192991801659264,0.05046316903715311,0.2999753333802028,0.03374614716623709
29,0.3357085757885595,,0.3352380280523067,0.02580678954786895,0.32523107676966295,0.018431311986279043,0.3241726027116865,0.01896031581140352,0.2919931489998562,0.03811876099890535,0.31650697011382417,0.015592100439212307,0.3473901609423575,,0.34040668339750035,0.022076617353721645,0.34578045797706425,0.018704086174886118,0.3461405306780618,0.01876341806534337,0.33362011543065334,0.022500160743203,0.3406573646950696,0.023441122947025408,0.31055149120707065,,0.32421786602596847,0.020586206130587315,0.3256919926844041,0.016269057745205887,0.33138969538527735,0.015308691472538627,0.32606173934382,0.014512012740595274,0.3317479734431318,0.014554972014081194
30,0.34187842745076286,,0.3262990239928239,0.018745249249993098,0.3383284331824547,0.014364777095553649,0.338284015496239,0.01432415522189285,0.3367306857192375,0.015154104939595108,0.33585603684704823,0.014649794922615315,0.3466464797175774,,0.348290459299792,0.02146750137672101,0.3453980221974159,0.015375192828927672,0.34565499112750303,0.01538225428690728,0.3360769778193851,0.018087072783565604,0.33719516964969004,0.018045267515707595,0.32511646025141255,,0.3272597221817517,0.01846801197504835,0.33830569940708954,0.01422088246681092,0.34012856999428104,0.01401955659358223,0.33808640129386547,0.01395838347659049,0.339938314244462,0.014091910742690688
31,0.31189776370125033,,0.31142001323887114,0.02591041711497704,0.3116260105470358,0.014051573836678797,0.3116357965311986,0.014057936090842112,0.39790562483952485,0.08050461718947201,0.29250745543971063,0.08739703560419088,0.31623311143768135,,0.3244367956058386,0.028654348992494662,0.3260976757652513,0.026800115642916813,0.32021348789510073,0.026600700727452735,0.4257425039079397,0.08408402339631615,0.3092366705816826,0.07933010875796116,0.28800625244152284,,0.3029292853022423,0.01861891861264678,0.30680987154118267,0.015151381691880116,0.31137565855106725,0.014354985825202997,0.39015347148446916,0.07523732975424144,0.2861150540408493,0.04572162763953391
32,0.3411291231201354,,0.33789510176199794,0.02587131964776351,0.3388302069188087,0.015612979294120496,0.339139252048122,0.015476794178362355,0.40765045266087363,0.06499946133943516,0.344015679157386,0.017565993253505666,0.34773014879535624,,0.336856264450184,0.01814977809779256,0.3490434413699417,0.014977427487225593,0.3489699745732816,0.014974099846967853,0.37686621465201936,0.026756140210285058,0.35780846209304795,0.017148563467930304,0.32634538266649454,,0.32745659872346483,0.01878060807772261,0.33938881375688124,0.01514407195060649,0.34175656839143265,0.014918958051973522,0.3352644069701554,0.01672488123495743,0.3380940795967183,0.016358215118464584
33,0.3670819523508823,,0.36231282728315795,0.021382791702282324,0.3749794460940263,0.016021464383236213,0.374048069370376,0.016043283802404853,0.330113086822453,0.053559647617622164,0.3698954382746204,0.0172964619117116,0.36988409153266866,,0.37783720375551244,0.023310384082213635,0.3751283170889871,0.01637637671010426,0.3739317868638195,0.01621756367082024,0.4264743536879617,0.051042747468771826,0.3689039825464591,0.019657679099907645,0.34409492768360506,,0.35308714809314207,0.019358222966971473,0.3670243994696572,0.01693025932012299,0.3694051136909162,0.01676320661698313,0.3576089137792078,0.018833250072768846,0.35739092662905786,0.018055863100653716
34,0.35599490402674516,,0.38887503785289373,0.027255432425763945,0.3671318080964072,0.015055495183473433,0.3642197301543822,0.014282691520831267,0.36694352863502144,0.015360638576689383,0.3716362377829723,0.016311797036582112,0.367249607736054,,0.3777113368605343,0.020615160144398344,0.36791609120543783,0.015771814523144915,0.36785468319148623,0.015770424425557306,0.3476947700636018,0.026799660954848557,0.3597062660858785,0.02979936891855746,0.3496429357553763,,0.37399578975024417,0.019922921696249835,0.3669004679482345,0.01446605556918021,0.3677415984008339,0.014097340189257072,0.3731408953664497,0.016862854486421892,0.37219774866595934,0.015019767725767751
35,0.3319531294976014,,0.3411483638066973,0.02093352402761128,0.33810724067106535,0.016466322672653366,0.33783810482516596,0.016332446280527987,0.2806701850793452,0.05071167230879208,0.4720686276505335,0.0481826325774194,0.3351979901090743,,0.32266009957657577,0.017072540654941935,0.33453266264691467,0.01596655896886013,0.3345583467428975,0.015973398117235395,0.09628496524802352,0.12364181408287489,0.3302522364631334,0.07871470294267967,0.3166717467410939,,0.3307689856944302,0.017664817925959923,0.33193226091169586,0.015366301020420123,0.33346955788834615,0.015072666310660041,0.33791473846081277,0.021821309394422835,0.3275652794868354,0.02156593490349547
