sim_id,true_ey1,true_ey0,true_ate,main_ey1,main_ey0,main_ate,ml_ey1,ml_ey0,ml_ate
1,0.23808694986126414,0.35607977463654333,-0.1179928247752792,0.22847855311850898,0.3584735573202752,-0.1299950042017662,0.2423314343393431,0.34506733255334293,-0.10273589821399984
2,0.2498873792907553,0.3476152080891694,-0.0977278287984141,0.24089711062433136,0.35700064831351097,-0.11610353768917961,0.2488420914623703,0.3260981635362574,-0.07725607207388713
3,0.21637682767433167,0.3455567631735847,-0.12917993549925302,0.2057364584250804,0.34776974416154016,-0.14203328573645976,0.20885447314069314,0.32673028861773606,-0.11787581547704293
4,0.2316357715735982,0.33777577119268715,-0.10613999961908896,0.21731263374435203,0.34850817536275586,-0.13119554161840383,0.23745584454389762,0.31755183449047275,-0.08009598994657513
5,0.2631011711878438,0.32970296082617623,-0.06660178963833241,0.24538761786096128,0.3377515985577728,-0.09236398069681154,0.2595215272473983,0.31348235467618274,-0.05396082742878444
6,0.22929445726391032,0.3536493023218519,-0.12435484505794156,0.22177023510600619,0.3658352257343948,-0.14406499062838862,0.22283469072611925,0.3372354497628816,-0.11440075903676236
7,0.24054128548319814,0.33892397112383493,-0.09838268564063679,0.22771928920355133,0.35197665460007255,-0.12425736539652121,0.2276811689280302,0.3260755837214607,-0.09839441479343053
8,0.26491576974936004,0.32896168382075613,-0.06404591407139609,0.2573841206051959,0.3324859546266661,-0.07510183402147019,0.2700016131032236,0.31668533610149846,-0.046683722998274835
9,0.2353933315645919,0.34038228655264696,-0.10498895498805505,0.22703023429387517,0.34374538639974084,-0.11671515210586567,0.23566249542299209,0.31726095954050476,-0.08159846411751268
10,0.2505980087032874,0.34322755132582083,-0.09262954262253342,0.23871044208091394,0.34435457399483693,-0.105644131913923,0.2610973794122368,0.32671873140200874,-0.06562135198977193
11,0.21099951255417432,0.3140396361225879,-0.10304012356841358,0.20232019636354584,0.3206848323536736,-0.11836463599012778,0.20802714291846866,0.3003241397538704,-0.09229699683540174
12,0.23772133290804542,0.3429567128869364,-0.10523537997889099,0.22423543895493514,0.3494345860346931,-0.12519914707975793,0.23396163718857807,0.3270374722130566,-0.09307583502447855
13,0.19705746173196198,0.34406980172893253,-0.14701233999697055,0.18000690146131332,0.35236207620217674,-0.17235517474086343,0.1892809006690633,0.3297371507475951,-0.14045625007853177
14,0.23860158015108118,0.3282248386503975,-0.0896232584993163,0.22768560015540287,0.34668158928954207,-0.1189959891341392,0.24154823848513055,0.3149710809182988,-0.07342284243316824
15,0.250409647704735,0.34569617974598743,-0.09528653204125243,0.24281176680102362,0.3525938886937552,-0.10978212189273157,0.260605044623792,0.33056750792521256,-0.06996246330142053
16,0.25216819876319707,0.3401979321326124,-0.08802973336941533,0.2377116009267393,0.3492711341670021,-0.11155953324026283,0.25048828167294496,0.31826052624342305,-0.06777224457047809
17,0.2499500696238559,0.33726943545082927,-0.08731936582697336,0.237952730710897,0.33748774019984695,-0.09953500948894994,0.24388855878663837,0.3184598031564762,-0.07457124436983784
18,0.23404256278783248,0.3420097317245006,-0.10796716893666813,0.21542542624931,0.35098480540209287,-0.13555937915278288,0.22202163479654988,0.3192377145074041,-0.09721607971085425
19,0.23644206596015221,0.3302894950085945,-0.09384742904844229,0.22314811025330494,0.33700570659570744,-0.1138575963424025,0.23836753091669638,0.31787967824191016,-0.07951214732521378
20,0.24713820523466856,0.338800873437584,-0.09166266820291546,0.23882924278118087,0.34110767132900993,-0.10227842854782906,0.2567452444393024,0.3250315647614638,-0.06828632032216136
21,0.23407421695564465,0.360481977502705,-0.12640776054706035,0.22048739819057778,0.37208455196307105,-0.15159715377249328,0.2228187977830846,0.34725055908406927,-0.12443176130098466
22,0.22259757677693703,0.3314622415890853,-0.10886466481214829,0.20780086886477875,0.342284108031942,-0.13448323916716323,0.22276490001829347,0.31452102419361333,-0.09175612417531986
23,0.23281125990583132,0.3378743292090963,-0.105063069303265,0.214144461851422,0.34714905993178674,-0.13300459808036474,0.21946844176625935,0.3219234742886866,-0.10245503252242727
24,0.2388240337595349,0.3364412190160704,-0.09761718525653548,0.2262610576195342,0.34505070171078145,-0.11878964409124726,0.22943710447031368,0.3144857990950647,-0.08504869462475101
25,0.2259915760065579,0.3473093305662484,-0.12131775455969052,0.21040940291353014,0.3662681662222097,-0.15585876330867957,0.2157183888312974,0.33475803874961274,-0.11903964991831534
26,0.25450522746848536,0.3593236943726632,-0.10481846690417784,0.24447809110090898,0.36968474787991856,-0.12520665677900958,0.2552052932575722,0.33927591818568725,-0.08407062492811507
27,0.25725612943241694,0.3458327053657756,-0.08857657593335866,0.2436103706791884,0.3478379689864349,-0.10422759830724648,0.25852872837182744,0.32303700415220304,-0.0645082757803756
28,0.27251716730848746,0.3344200476844819,-0.06190288037599445,0.2596145522513249,0.34187236004453264,-0.08225780779320774,0.28259778926983087,0.31385185287530265,-0.03125406360547178
29,0.21646110001180954,0.3312590026952588,-0.11479790268344928,0.2082427850957131,0.3396549773502128,-0.13141219225449968,0.22334802501708304,0.3110449071722857,-0.08769688215520269
30,0.2489616610587792,0.35013683610072766,-0.10117517504194845,0.23607234071532665,0.3548154669582614,-0.11874312624293473,0.2520439435850701,0.330217789643536,-0.07817384605846589
31,0.21011148168069113,0.32895849524042925,-0.11884701355973812,0.20129782689576245,0.32903635259865016,-0.1277385257028877,0.20500258468817842,0.3027959920306922,-0.09779340734251377
32,0.23235274901648015,0.3596550779871277,-0.12730232897064755,0.21946084978695019,0.3672607932306805,-0.14779994344373032,0.22423449058626982,0.3453052739806476,-0.12107078339437777
33,0.2700157846418341,0.3574657476096663,-0.0874499629678322,0.2588449434897667,0.3592736947637374,-0.10042875127397066,0.2548153981120617,0.33158136003767097,-0.07676596192560925
34,0.23901279925454552,0.343643797719312,-0.1046309984647665,0.2267428847865558,0.3527862063661672,-0.1260433215796114,0.24066099204227986,0.33783728721925543,-0.09717629517697557
35,0.2476071885660403,0.3329918308386926,-0.0853846422726523,0.2360797109750995,0.33796292434537684,-0.10188321337027734,0.24861395677967055,0.3165761413417575,-0.06796218456208694
36,0.24138866670352171,0.35203388942811215,-0.11064522272459043,0.23201939413835102,0.35725341082592155,-0.12523401668757053,0.2372130759226004,0.33236138799795084,-0.09514831207535043
37,0.2410241744476018,0.3338726717734056,-0.09284849732580383,0.23158915748940367,0.3320292569336118,-0.10044009944420812,0.2397603715383584,0.3082154203503462,-0.0684550488119878
38,0.2480179872788733,0.35431855435969045,-0.10630056708081714,0.23436173248314124,0.36724678418266027,-0.13288505169951903,0.24989613758831236,0.32949111269877673,-0.07959497511046437
39,0.22468157740807218,0.32582031491727814,-0.10113873750920596,0.2161876133832386,0.3313694169880306,-0.11518180360479197,0.22342919007632017,0.3055043376051716,-0.08207514752885142
40,0.23860511460706815,0.3277652143575771,-0.08916009975050895,0.22750510230534482,0.3289593552106783,-0.1014542529053335,0.23830916883807918,0.30641003797458705,-0.06810086913650787
41,0.21573954967640066,0.33365285357670554,-0.11791330390030488,0.20115467197637288,0.34201849259629313,-0.14086382061992025,0.21554661521852236,0.3210556765201918,-0.10550906130166943
42,0.25004489243373823,0.3067758790744526,-0.056730986640714354,0.24175808074651156,0.3093907066583064,-0.06763262591179486,0.25558874888375394,0.2924803758151304,-0.03689162693137649
43,0.24270707849373124,0.33539594593685684,-0.0926888674431256,0.22589840587725712,0.3468587416095725,-0.12096033573231535,0.23944492440240162,0.3135183444541046,-0.07407342005170298
44,0.2681686142382561,0.3404973270403836,-0.07232871280212749,0.24947140764777812,0.3546394301034964,-0.1051680224557183,0.2571654666318698,0.3338253948027969,-0.0766599281709271
45,0.2549662003351624,0.3460232523964491,-0.09105705206128673,0.24279425288055578,0.3555388999725545,-0.11274464709199872,0.2552845553222588,0.33283911836340324,-0.07755456304114444
46,0.23388346417248715,0.3540891673004282,-0.12020570312794107,0.22187417362534062,0.36427338814435445,-0.14239921451901383,0.23584781471535976,0.33667708639807387,-0.1008292716827141
47,0.23173665701214174,0.3617972012371502,-0.13006054422500846,0.21828962889109058,0.3713142325717052,-0.15302460368061463,0.237189016261076,0.3421487372789701,-0.10495972101789411
48,0.234182302549338,0.36466757689680684,-0.13048527434746884,0.22745559506740134,0.3670634158080715,-0.13960782074067016,0.24360617078583682,0.3441243812345139,-0.10051821044867706
49,0.23893901588891778,0.34105867368161025,-0.10211965779269247,0.22728557728927498,0.3549705975710187,-0.1276850202817437,0.24508754023436138,0.31348816344719976,-0.06840062321283838
50,0.2524521452213005,0.339509859368771,-0.08705771414747049,0.2403284637189587,0.34705820353387784,-0.10672973981491915,0.26004674014929263,0.3268809388548859,-0.06683419870559326
51,0.2331710303346635,0.3433514430708361,-0.1101804127361726,0.2185536454408379,0.35499838258406247,-0.13644473714322455,0.2316532312109582,0.3263166572081191,-0.09466342599716088
52,0.2440027856259585,0.34955362603214096,-0.10555084040618246,0.22717353306929816,0.3596804498702889,-0.13250691680099075,0.23570310636048236,0.3425231559782737,-0.10682004961779135
53,0.23960386684150134,0.34712858261778606,-0.10752471577628472,0.2312386452162215,0.3516177829909792,-0.12037913777475767,0.2404507597451083,0.33052729891180765,-0.09007653916669936
54,0.22647271286040263,0.33336909199449793,-0.1068963791340953,0.21381022738989788,0.3419646603749394,-0.1281544329850415,0.22268706424885498,0.31511441746595287,-0.09242735321709789
55,0.25602258408676337,0.3390314024680729,-0.08300881838130952,0.2424656825350251,0.34274437907954075,-0.10027869654451566,0.25650574815347393,0.31577111407126623,-0.0592653659177923
56,0.2410684869631644,0.37124482496826205,-0.13017633800509765,0.22802240016564876,0.383257526228901,-0.15523512606325227,0.23204940218473735,0.3570717248810415,-0.12502232269630414
57,0.24090651715094188,0.34484576735444267,-0.10393925020350078,0.22821190856068518,0.3475491411319884,-0.11933723257130324,0.23587492249504718,0.3236452293032857,-0.08777030680823852
58,0.23919715173018105,0.33698573656318787,-0.09778858483300681,0.2323968864787731,0.3385599479522127,-0.10616306147343962,0.24649940117299715,0.316502143132124,-0.07000274195912684
59,0.23753915033130302,0.33368074051607916,-0.09614159018477614,0.22407826639981718,0.3482690535348779,-0.12419078713506074,0.23833347147220743,0.3147572654286611,-0.07642379395645368
60,0.2221261560746938,0.3215842453431193,-0.0994580892684255,0.2131112795601877,0.32008173301248677,-0.10697045345229908,0.2285852850028156,0.3028969262742859,-0.07431164127147027
61,0.23947652255988022,0.3476751462898391,-0.10819862372995886,0.2290074963375726,0.3529985549237596,-0.12399105858618698,0.22970652914561243,0.33486142212394693,-0.1051548929783345
62,0.22575176286455848,0.3367666401615622,-0.11101487729700374,0.21186247128883637,0.34782286744646573,-0.13596039615762937,0.21868460690648497,0.3245761911719898,-0.10589158426550485
63,0.23287412724016793,0.3478928257348774,-0.11501869849470947,0.22056188882323796,0.34993646942750667,-0.1293745806042687,0.22796888189887943,0.3325024284488795,-0.10453354655000008
64,0.23556724194327058,0.3295197140641785,-0.09395247212090793,0.21798988033173733,0.3418765606699904,-0.12388668033825306,0.22878290914682567,0.3155927714094497,-0.08680986226262402
