sim_id,true_ey1,true_ey0,true_ate,main_ey1,main_ey0,main_ate,ml_ey1,ml_ey0,ml_ate
501,0.22101032923674946,0.34019525787387794,-0.11918492863712848,0.20834512592530127,0.34883220651176844,-0.14048708058646717,0.23878177381229246,0.3242191752833408,-0.08543740147104836
502,0.22729778862266256,0.3376625624834011,-0.11036477386073854,0.21952003287130492,0.34376699710958514,-0.12424696423828022,0.2503337926638677,0.3242800663820822,-0.0739462737182145
503,0.22432009534741898,0.33417565940481436,-0.10985556405739538,0.21483473580856352,0.340350763861504,-0.12551602805294046,0.24903972848693548,0.3192316521505202,-0.0701919236635847
504,0.2613387790348609,0.35755726991991027,-0.09621849088504936,0.24952000167686264,0.3647297441215768,-0.11520974244471419,0.28966833105286166,0.3448406285791569,-0.055172297526295266
505,0.25760988413249214,0.3471382157470445,-0.08952833161455237,0.24073557725378006,0.35499663434210066,-0.1142610570883206,0.29058946683074177,0.3325284306636938,-0.041938963832952036
506,0.22813494053162878,0.3336949583305766,-0.10556001779894783,0.2212835383416406,0.3398868137023275,-0.11860327536068688,0.25710386886987724,0.32050069788806523,-0.063396829018188
507,0.2500587613870789,0.340017703092728,-0.08995894170564911,0.22721584874127113,0.3513590231094628,-0.1241431743681917,0.27515553440758556,0.3282027047899569,-0.053047170382371334
508,0.242626261842317,0.336726372978085,-0.094100111135768,0.22488463650158247,0.34747371091997564,-0.12258907441839317,0.25614437560065356,0.32369368480171273,-0.06754930920105917
509,0.22937564559737636,0.34743971602473595,-0.11806407042735959,0.21555859136614838,0.3557069075194629,-0.1401483161533145,0.24422951784525632,0.33290495277524196,-0.08867543492998564
510,0.248784177225745,0.32119443161355404,-0.07241025438780904,0.22857911925611993,0.33075925162383263,-0.1021801323677127,0.26116309301105645,0.31167999558845133,-0.050516902577394884
511,0.2286132964201323,0.3333199483413155,-0.1047066519211832,0.21465182364093532,0.34115207753937954,-0.12650025389844421,0.24084141468915618,0.31920611380835484,-0.07836469911919866
512,0.21409321810926668,0.33979865506975715,-0.12570543696049047,0.2007074846881624,0.35042703266693587,-0.14971954797877346,0.24639574325662428,0.32586709901236177,-0.0794713557557375
513,0.20565106208956815,0.33745806458137784,-0.13180700249180968,0.19213190851262682,0.34705320698247527,-0.15492129846984845,0.22993624549063002,0.32296404367604903,-0.09302779818541901
514,0.21140430308829858,0.34650885215707555,-0.13510454906877697,0.2022140168788772,0.35220909277626306,-0.14999507589738587,0.23426678060870018,0.33257878370010857,-0.09831200309140839
515,0.24531799476764876,0.339891055181878,-0.09457306041422925,0.23286381016192786,0.34733013135847013,-0.11446632119654226,0.283838205929505,0.32507183223219444,-0.04123362630268945
516,0.21672119808505674,0.3431775106018014,-0.12645631251674466,0.19919734472034434,0.35429384974709727,-0.15509650502675293,0.2464943536200489,0.32591006841226733,-0.07941571479221843
517,0.22350628438805806,0.33308121612978575,-0.1095749317417277,0.21505087740087922,0.33877540252361166,-0.12372452512273244,0.24641225064537958,0.3183002622270804,-0.07188801158170083
518,0.21609849623742117,0.35715467412382484,-0.14105617788640368,0.2028152888360405,0.3666540360462582,-0.16383874721021768,0.2586758454107859,0.33860442536916413,-0.07992857995837821
519,0.23958532807981398,0.33183930302204845,-0.09225397494223447,0.22706438929977968,0.3404800019138297,-0.11341561261405003,0.25227091833687876,0.3228391709552242,-0.07056825261834543
520,0.25106738085445107,0.33661212414235925,-0.08554474328790818,0.23333517168659734,0.3471243133219586,-0.11378914163536125,0.2871249858582981,0.32391326718774655,-0.03678828132944845
521,0.23358596176523477,0.3515758546430729,-0.11798989287783812,0.21902715427152433,0.3598254305985282,-0.14079827632700384,0.2636468629417404,0.339330299287139,-0.07568343634539859
522,0.2344034443229877,0.3428690354640024,-0.10846559114101467,0.22697746153088463,0.34822334132962607,-0.12124587979874143,0.24988189060039795,0.32864203482048665,-0.0787601442200887
