sim_id,true_ey1,true_ey0,true_ate,main_ey1,main_ey0,main_ate,ml_ey1,ml_ey0,ml_ate
1,0.24196779538125127,0.35438457432641024,-0.11241677894515897,0.23096902936845198,0.36156278995168484,-0.13059376058323285,0.265555226064457,0.34094018591039565,-0.07538495984593868
2,0.2464794342760617,0.34346545945767804,-0.09698602518161634,0.2374170498453881,0.3504452581070235,-0.11302820826163537,0.2717952626019702,0.3278086545398062,-0.056013391937836
3,0.21591084074903844,0.35189848543836494,-0.1359876446893265,0.20475988941470724,0.3597489098185031,-0.15498902040379586,0.23829432284466476,0.33839051599613135,-0.10009619315146659
4,0.22508940436772135,0.33623597771180086,-0.11114657334407951,0.20852100202400262,0.3466453855891849,-0.13812438356518228,0.2612484624020013,0.3230324821818952,-0.061784019779893895
5,0.269624791703527,0.33466908455438804,-0.06504429285086105,0.25549354706134236,0.34118095783162294,-0.08568741077028058,0.2840659956704289,0.32257320202200523,-0.03850720635157634
6,0.21969024508205875,0.3497914628195755,-0.13010121773751676,0.20534643493034102,0.36011939104378915,-0.15477295611344813,0.24595877352688794,0.3356480619726039,-0.08968928844571594
7,0.23616282021962084,0.33863183300289385,-0.102469012783273,0.2186004682464141,0.34986390378792703,-0.13126343554151293,0.2549542129585747,0.325988514833988,-0.07103430187541332
8,0.2716519445768528,0.335506718331506,-0.0638547737546532,0.26467355670406406,0.33972640429817635,-0.07505284759411229,0.2882676828227466,0.3249982890407788,-0.0367306062180322
9,0.23492853484213067,0.33350162968135216,-0.0985730948392215,0.2253082501668614,0.33912364221737085,-0.11381539205050945,0.26782977345124687,0.31896424281772073,-0.05113446936647387
10,0.25514846100815247,0.347985538860332,-0.09283707785217954,0.24458160868666895,0.3552801126902188,-0.11069850400354986,0.2816071209324928,0.3358475768700054,-0.05424045593751259
11,0.2177347066116544,0.32495205433599417,-0.10721734772433977,0.20195066055889363,0.3336658062749872,-0.13171514571609358,0.23516589995343307,0.31181747221459455,-0.07665157226116148
12,0.23230964731180415,0.338052628744939,-0.10574298143313487,0.21885810952857546,0.34647614782038216,-0.1276180382918067,0.26271727756210694,0.32203747317315246,-0.05932019561104551
13,0.1977978870866792,0.3490909877783751,-0.1512931006916959,0.18138137145869207,0.3629627171246728,-0.18158134566598075,0.22358683111560004,0.3312848374220097,-0.10769800630640966
14,0.237594117686786,0.32755049045456563,-0.08995637276777962,0.2220817496958529,0.33622864926678026,-0.11414689957092736,0.2653773141552011,0.31302843397034535,-0.04765111981514425
15,0.2554899744381834,0.34812345905333114,-0.09263348461514775,0.24422730916787797,0.35440007576583404,-0.11017276659795608,0.2844860169047962,0.33479502851896586,-0.050309011614169674
16,0.2539287189423681,0.33973752111073,-0.0858088021683619,0.23594072194314414,0.35076039280098187,-0.11481967085783773,0.27683557038088946,0.3256996125578149,-0.048864042176925415
17,0.2603154254983039,0.3365066217900811,-0.07619119629177723,0.24847026018233373,0.34258999842333726,-0.09411973824100353,0.2686501060842407,0.3247905015473426,-0.0561403954631019
18,0.24063157085272296,0.34552601263806865,-0.10489444178534568,0.2255064744570972,0.354264327818352,-0.12875785336125478,0.25394341332670206,0.3278822533535008,-0.07393884002679874
19,0.232924703936631,0.32910411636865133,-0.09617941243202033,0.21979430300024064,0.3377076685306856,-0.11791336553044499,0.2561682105762292,0.3187956636320907,-0.06262745305586154
20,0.24685733763484044,0.343153994372696,-0.09629665673785556,0.23352442739237905,0.34999412416921544,-0.11646969677683638,0.2779892482714728,0.33377698595360716,-0.05578773768213435
21,0.23610216954672414,0.3626761446324322,-0.12657397508570806,0.2214282587237066,0.3726161210780134,-0.15118786235430678,0.2559533468093223,0.34370777184929846,-0.08775442503997616
22,0.22905620566155502,0.33603254993917875,-0.10697634427762373,0.21190550579891745,0.34528096910260697,-0.13337546330368952,0.24843958628584187,0.32221183304200124,-0.07377224675615937
23,0.23408016880151836,0.3451787892615123,-0.11109862045999394,0.2156868947972049,0.3554968975270752,-0.1398100027298703,0.2539207521789855,0.32995948330940555,-0.07603873113042003
24,0.2443621841490708,0.34156567924055875,-0.09720349509148796,0.23201184889331117,0.34985949322568194,-0.11784764433237077,0.264247607946677,0.32613357472257054,-0.06188596677589353
25,0.22043675780108007,0.3528399453226442,-0.1324031875215641,0.20432054538986769,0.36443975187456357,-0.16011920648469588,0.245193914267243,0.3402187000066632,-0.09502478573942022
26,0.2493555217422926,0.3549870894678371,-0.10563156772554447,0.238359530960504,0.3628746392312852,-0.12451510827078122,0.2803226640720824,0.3365113802633824,-0.0561887161913
27,0.2580014282686316,0.3358753587768227,-0.07787393050819108,0.2469290445167259,0.3424899658651073,-0.09556092134838143,0.2855797082034223,0.32134800525393115,-0.035768297050508824
28,0.26738190264616013,0.33426765938318936,-0.06688575673702923,0.25195398955885057,0.34217015520603083,-0.09021616564718027,0.2977973471688006,0.32448547652822834,-0.02668812935942777
29,0.21094773201784725,0.32953760735380644,-0.11858987533595919,0.19691938826140687,0.3393108845212182,-0.14239149625981135,0.249571717681135,0.31481522974054066,-0.06524351205940565
30,0.24353304652047836,0.3336101612331766,-0.09007711471269825,0.2287836896063508,0.34235712278367114,-0.11357343317732035,0.2756631075215411,0.318204299763767,-0.04254119224222591
31,0.20738461269882577,0.3299616431081859,-0.1225770304093601,0.199429706901149,0.3369245552999514,-0.1374948483988024,0.2300322865116327,0.3169613533196912,-0.08692906680805851
32,0.22683542882001004,0.3502542765615314,-0.12341884774152137,0.21271842565022986,0.3610966342125346,-0.14837820856230471,0.2496275876751419,0.33564793937249576,-0.08602035169735386
33,0.26337831292840935,0.35182289768982705,-0.0884445847614177,0.25071459262742696,0.3592624797724818,-0.10854788714505487,0.2804433376793391,0.3392386339448657,-0.0587952962655266
34,0.24042211913541556,0.3477664227122042,-0.10734430357678865,0.22264792723292973,0.35874384074109866,-0.13609591350816894,0.2606360292279136,0.33941297855527947,-0.07877694932736584
35,0.2460982040943458,0.33137027927331114,-0.08527207517896535,0.23366749680403018,0.33811097158443326,-0.10444347478040308,0.27434378212869825,0.3198713952029478,-0.04552761307424952
36,0.2406203451687633,0.3559511212055393,-0.115330776036776,0.23084154140702584,0.36169815214619333,-0.1308566107391675,0.25901891485198975,0.3424452611162572,-0.08342634626426748
37,0.24372463371188624,0.3393839118125098,-0.09565927810062358,0.2321244021008774,0.34694395146208473,-0.11481954936120733,0.2640532594154694,0.32678510968080265,-0.06273185026533323
38,0.24716867374629534,0.35574053415752666,-0.10857186041123132,0.23208248591648067,0.3638279058542848,-0.13174541993780414,0.2792826381566248,0.3399923681812136,-0.06070973002458879
39,0.22200578424286377,0.3334721814785084,-0.11146639723564461,0.21109984280404168,0.34102174475147234,-0.12992190194743067,0.2516763126806668,0.31846032648128153,-0.06678401380061472
40,0.2381421996144402,0.3277682522465189,-0.0896260526320787,0.22531842105104477,0.3355008135355791,-0.11018239248453432,0.2644085343540157,0.3144133386143674,-0.0500048042603517
41,0.21166789391732346,0.3340686657399861,-0.12240077182266265,0.19732925086344616,0.3441762152192567,-0.14684696435581052,0.23969142395925996,0.3213695091161926,-0.08167808515693264
42,0.2531069177141915,0.326942956398838,-0.0738360386846465,0.24616504514049672,0.3313134637084335,-0.08514841856793678,0.2752988056011912,0.31626748803266996,-0.040968682431478776
43,0.23941797338563897,0.3366800042932137,-0.09726203090757474,0.2193138707102873,0.3480357814202088,-0.1287219107099215,0.26416281756991794,0.3248828810537929,-0.060720063483874986
44,0.2725907731860068,0.34823115821489786,-0.07564038502889109,0.24842313621925802,0.3596431341883388,-0.1112199979690808,0.2844413306507975,0.33993461576121703,-0.05549328511041951
45,0.2538600911441443,0.34725807536361514,-0.09339798421947082,0.237626229409298,0.3570523918032853,-0.11942616239398729,0.28016387018615563,0.3359684230673829,-0.055804552881227265
46,0.2340199305320347,0.352064860662422,-0.11804493013038728,0.21828587612269068,0.3605227221543969,-0.14223684603170622,0.2593675663374006,0.3364978605485431,-0.07713029421114248
47,0.23440995508538492,0.35747024519632054,-0.12306029011093561,0.21723875191499914,0.36915931018972475,-0.15192055827472561,0.2636793439321422,0.34168338182469793,-0.07800403789255572
48,0.22900591588614724,0.35065853793382423,-0.12165262204767699,0.21962187666559577,0.3573725494383734,-0.1377506727727776,0.26475671042268517,0.33415705150078634,-0.06940034107810117
49,0.2383764441364776,0.3422610683967125,-0.1038846242602349,0.22370810631554583,0.3516992462581047,-0.1279911399425589,0.27157233835607497,0.32713687459201646,-0.055564536235941486
50,0.2515425859324169,0.33720715326376954,-0.08566456733135264,0.23484168464300356,0.34545129978084077,-0.11060961513783721,0.2820404307299389,0.3265468324497535,-0.044506401719814626
51,0.2342986899610565,0.34448223746023965,-0.11018354749918316,0.21890107762001396,0.3547842564613051,-0.13588317884129117,0.2579003486268459,0.33088891150939687,-0.07298856288255096
52,0.24087357317188282,0.3495614166470964,-0.10868784347521357,0.2201639896888604,0.3594768940068053,-0.13931290431794494,0.26240304948572146,0.3382506017280702,-0.07584755224234874
53,0.23530933200556792,0.3421770476688198,-0.10686771566325187,0.2244830236718052,0.3483373266162163,-0.1238543029444111,0.2625638519560635,0.32656997322523135,-0.06400612126916783
54,0.2273756119917636,0.3263997316942591,-0.09902411970249553,0.21267420471912682,0.33583176456345365,-0.12315755984432683,0.24736709840718457,0.3111079128216492,-0.06374081441446461
55,0.25655082571844556,0.3364694035019796,-0.07991857778353406,0.24202669412848,0.3443803874738598,-0.1023536933453798,0.27780917008689726,0.3258290130957375,-0.04801984300884021
56,0.2372027490970247,0.3695238293642573,-0.1323210802672326,0.22301129530870556,0.3791891718682424,-0.15617787655953685,0.261381789156319,0.35051982971980244,-0.08913804056348346
57,0.23675580620945674,0.33934438419869967,-0.10258857798924292,0.22448773411339698,0.3484151505882335,-0.12392741647483654,0.26180638357853486,0.32516618614750153,-0.06335980256896667
58,0.241174323303484,0.3318879662793485,-0.09071364297586451,0.23260081187784332,0.3379173543275345,-0.10531654244969119,0.265221501310494,0.32116070170330946,-0.05593920039281547
59,0.2355650772356464,0.3330955939303144,-0.097530516694668,0.2174527915398258,0.34454627421049067,-0.12709348267066486,0.260879450511077,0.3194479331594256,-0.058568482648348574
60,0.22158559174652162,0.3249738879572485,-0.1033882962107269,0.2135402061722097,0.33221956354917936,-0.11867935737696966,0.2552628260130074,0.31335778587343566,-0.05809495986042823
61,0.2421870097734702,0.3511115987064928,-0.10892458893302256,0.23078912247575017,0.3571662835035728,-0.12637716102782265,0.2595437005670218,0.34036751770182555,-0.08082381713480374
62,0.22849904786980088,0.3439411361494734,-0.11544208827967253,0.21287415494343,0.3526585445447296,-0.1397843896012996,0.2515047368152251,0.3303894001817638,-0.07888466336653871
63,0.22839553863098927,0.3412765564404695,-0.11288101780948023,0.21628746517141262,0.3477676131958577,-0.13148014802444508,0.25639767831640575,0.32750254837409487,-0.07110487005768912
64,0.2391206499548025,0.3337676238710554,-0.0946469739162529,0.22097461062671578,0.34303008740113905,-0.12205547677442327,0.25965518935748755,0.3209428642154404,-0.061287674857952834
65,0.23341387751358092,0.3469212352297972,-0.11350735771621626,0.2228102016022236,0.35431782028906766,-0.13150761868684407,0.2771476986397999,0.3336516328829591,-0.05650393424315925
66,0.21838662397954123,0.33984664528534625,-0.12146002130580502,0.2052164282260926,0.34785197751392183,-0.14263554928782923,0.2563115576412798,0.3223959528537073,-0.06608439521242754
67,0.24257655862958305,0.3563754235625862,-0.11379886493300317,0.22586736343236014,0.36652389457048606,-0.14065653113812593,0.27740366645234893,0.3404448226339692,-0.06304115618162026
68,0.2370882401608453,0.33165606950976506,-0.09456782934891977,0.22295863691691262,0.3401721366191664,-0.11721349970225378,0.26763609738401534,0.3182050525413063,-0.050568955157290985
69,0.22047714559131654,0.3396828451483834,-0.11920569955706689,0.21048954162525543,0.34716233605989905,-0.1366727944346436,0.25428705479692687,0.3213054126921436,-0.06701835789521671
70,0.2548834220583536,0.3439492701657935,-0.0890658481074399,0.24158879886608675,0.3518867172533941,-0.11029791838730735,0.2780463302200703,0.3307690357996931,-0.052722705579622775
