bias,std,lcl,ucl,cover,cld
0.004847517537725651,0.0250526148913143,-0.1524064076492504,-0.054200157275298325,1,0.09820625037395207
0.011228687249908262,0.027244005521951387,-0.15032036357311646,-0.043523861927067024,1,0.10679650164604942
-0.024017428039220926,0.028897335162161652,-0.18880700495705777,-0.0755294511213841,1,0.11327755383567367
-0.0004162495207625655,0.023188704180492594,-0.15401690971452806,-0.06311718932699709,1,0.09089972038753097
0.04853377432158012,0.02337007005964175,-0.10542236299531771,-0.013811688361522058,0,0.09161067463379566
-0.019551496272638233,0.02446562446533208,-0.17565492022468912,-0.07974967232058736,1,0.09590524790410176
-0.01878037632962544,0.02754475874918244,-0.18091890347802303,-0.07294344918122786,1,0.10797545429679517
0.061519861765238965,0.025749747800418336,-0.09710044392358097,0.0038385674540588957,0,0.10093901137763986
0.010160008647039073,0.02846116294934882,-0.15377467073368462,-0.04220691197223725,1,0.11156775876144737
0.040275744354472204,0.023527428845008823,-0.11398881618174508,-0.021761295109310512,1,0.09222752107243457
-0.01606518828074477,0.032482353238569205,-0.1878814006283404,-0.06055057593314914,1,0.12733082469519127
0.008677578013205955,0.022611878266037003,-0.14379250338822658,-0.05515394058536152,1,0.08863856280286506
-0.04573191059277264,0.020108074872266776,-0.19329453734241553,-0.11447088384312976,0,0.07882365349928577
0.02120375556278671,0.025166190843899178,-0.13627277849125569,-0.03762131038317091,1,0.09865146810808478
0.030226242241158635,0.024842105523011034,-0.126615084583943,-0.029234030933739746,1,0.09738105365020325
0.003186560561066365,0.02686817157323993,-0.1576258557224839,-0.05230262315538338,1,0.10532323256710051
0.044978390205734006,0.022832139440647214,-0.10792340309793454,-0.01842141649059746,0,0.08950198660733708
0.02600829668533146,0.02138939513208628,-0.12406571777355765,-0.04021928885577944,1,0.08384642891777822
0.01837742389120986,0.025767351090228822,-0.14027738424563863,-0.03926936797194166,1,0.10100801627369696
0.04829858705781407,0.024218527434094913,-0.10732052671301195,-0.01238389917135991,0,0.09493662754165205
-0.034914772932616175,0.025750655954730122,-0.19353685860388722,-0.09259428726134514,1,0.10094257134254209
0.009944506850174645,0.023578577674275333,-0.14442030539140502,-0.05199228090824571,1,0.09242802448315932
0.009155068468595873,0.028216473454354737,-0.15430001950193942,-0.04369144356086885,1,0.11060857594107057
0.005659971057183966,0.02517238414429875,-0.1518287018656416,-0.05315295601999049,1,0.09867574584565111
-0.010885467604311277,0.024652814184157164,-0.1673557834052593,-0.07071675180336325,1,0.09663903160189606
