sim_id,true_ey1,true_ey0,true_ate,main_ey1,main_ey0,main_ate,ml_ey1,ml_ey0,ml_ate
501,0.21179466827707058,0.33085692805681616,-0.11906225977974558,0.20138525310099803,0.3400568252042051,-0.13867157210320707,0.20894136548492095,0.31614641995471593,-0.10720505446979497
502,0.23106006041386848,0.3381923735124904,-0.1071323130986219,0.22384950111073265,0.33975323511035627,-0.11590373399962361,0.23038186457918203,0.3207254764068099,-0.09034361182762785
503,0.22334324770054786,0.3436965866346413,-0.12035333893409345,0.21593313694712962,0.34630001972791546,-0.13036688278078584,0.2221151686427752,0.326702286603084,-0.10458711796030878
504,0.26154153769254945,0.3562744394442984,-0.09473290175174892,0.25030282778427504,0.358687296676645,-0.10838446889236997,0.26277275100432035,0.3368522299755656,-0.07407947897124523
505,0.25766484391596944,0.3475164144032395,-0.08985157048727005,0.24263454488901234,0.3585706826725915,-0.11593613778357917,0.25890264230812005,0.3307557072495344,-0.07185306494141436
506,0.23511070037281354,0.33908549238802094,-0.1039747920152074,0.22545949528413803,0.33852031684004236,-0.11306082155590433,0.23220262808686992,0.31304912501315785,-0.08084649692628793
507,0.25251479200238736,0.34148566351729065,-0.0889708715149033,0.23962238880776096,0.3542216060170326,-0.11459921720927166,0.25110457970052114,0.323038154823002,-0.07193357512248089
508,0.23106867988111188,0.32828819991767916,-0.09721952003656728,0.21594452548642404,0.34205181175531024,-0.1261072862688862,0.22727268518246857,0.3138632005710152,-0.08659051538854662
509,0.23035665412328074,0.3505831047443241,-0.12022645062104334,0.21826758731121954,0.3583550829572181,-0.14008749564599854,0.21807411531549709,0.33614811500728986,-0.11807399969179277
510,0.24611906168401274,0.3155062929783327,-0.06938723129431998,0.22725267609752542,0.3280299530813899,-0.10077727698386446,0.23076399295186337,0.3039143411571442,-0.07315034820528085
511,0.2249202246320921,0.33398270661086066,-0.10906248197876856,0.2117930422394933,0.3416919958625475,-0.1298989536230542,0.2140709590316346,0.31731806857880723,-0.10324710954717264
512,0.2157256760010383,0.34102490709780797,-0.12529923109676966,0.20711914467820264,0.3457467028600514,-0.13862755818184874,0.22237012188109725,0.32436081166116143,-0.10199068978006418
513,0.20551347532935324,0.3451060174527674,-0.13959254212341418,0.19349281211680014,0.3524463908964831,-0.15895357877968297,0.2019394766837991,0.3325528769782771,-0.13061340029447802
514,0.2091074512878172,0.35067026883556945,-0.14156281754775227,0.19823678918154403,0.3516713080713339,-0.15343451888978987,0.20195460480438776,0.3314981697102958,-0.12954356490590802
515,0.245852379148628,0.33925683994272077,-0.09340446079409276,0.23607075374677675,0.3482965844028996,-0.11222583065612288,0.2566601302880366,0.32117877591217076,-0.06451864562413417
