bias,std,lcl,ucl,cover,cld
-0.004265978945158969,0.017428195976006536,-0.1465760430581318,-0.07825751483218615,1,0.06831852822594564
0.011164774818383669,0.01622665124508032,-0.12879026162197377,-0.0651817887412589,1,0.06360847288071486
-0.027836844689326498,0.016706936287004544,-0.1687332398118554,-0.1032420495667976,1,0.0654911902450578
-0.002995773344079508,0.01547550320415065,-0.1414785596242148,-0.08081458706394425,1,0.06066397256027055
0.04310650714913895,0.01786189958756629,-0.10005361604249098,-0.030034969659231123,0,0.07001864638325986
-0.021950417737516756,0.015622673749426897,-0.16072165828639348,-0.09948077718864004,1,0.06124088109775344
0.005681787216727005,0.016818452889191805,-0.13543318044608893,-0.06950484512045707,1,0.06592833532563186
0.0442960262453468,0.016370981104891286,-0.09594189672024012,-0.031767650789066286,0,0.06417424593117382
0.009577705160778507,0.01654938112501692,-0.13100988184425466,-0.06613630783418833,1,0.06487357401006633
0.015313722147820466,0.017303218762222492,-0.1267513866261356,-0.058922769078223455,1,0.06782861754791215
0.000933452275660232,0.016091213813497193,-0.1387561267987943,-0.07567856864988527,1,0.06307755814890902
0.0024078185668651303,0.017368633007007507,-0.13978550212686958,-0.07170046073940016,1,0.06808504138746942
-0.0431423006916959,0.01567535169224215,-0.18201679000849053,-0.12056941137490129,0,0.061447378633589234
0.01819442723222038,0.015035134860336573,-0.11942523709403931,-0.06048750844151994,1,0.05893772865251937
0.015517315384852251,0.016637298214250723,-0.12524258911507918,-0.06002438011521634,1,0.06521820899986285
0.022341997831638108,0.01801661804867156,-0.12112137354375815,-0.05049623079296564,1,0.07062514275079251
0.031959603708222775,0.017536264467782246,-0.11056227464863043,-0.04182011793492403,1,0.0687421567137064
0.003256358214654323,0.017092636555811964,-0.13839600943473712,-0.07139287413595424,1,0.06700313529878288
0.011971387567979677,0.0171714623462172,-0.12983547863060604,-0.06252334623343461,1,0.06731213239717143
0.011854143262144443,0.016990808405937547,-0.12959864121349315,-0.06299467226221797,1,0.06660396895127518
-0.018423175085708052,0.016300830079801605,-0.1585236020421192,-0.0946243481292969,1,0.0638992539128223
0.0011744557223762747,0.016402626233136913,-0.13912549169457208,-0.07482719686067538,1,0.06429829483389671
-0.0029478204599939356,0.01733443896424529,-0.14507412082991472,-0.07712312009007317,1,0.06795100073984155
0.010947304908512048,0.015897176135761224,-0.12836196031757996,-0.06604502986539595,1,0.062316930452184005
-0.024252387521564098,0.014877985741696418,-0.1615640395752891,-0.10324233546783912,1,0.05832170410744997
0.002519232274455538,0.015923163233507617,-0.1368409676632194,-0.07442216778786953,1,0.06241879987534987
0.030276869491808925,0.017237064723402928,-0.11165857736606082,-0.044089283650321345,1,0.06756929371573947
0.04126504326297077,0.018588122538813746,-0.10331847691310417,-0.030453036560954293,0,0.07286544035214987
-0.010439075335959183,0.016374853790532717,-0.1506845887654033,-0.08649516190651507,1,0.06418942685888823
0.018073685287301758,0.01672035404878549,-0.1228490086483178,-0.05730522077707869,1,0.0655437878712391
-0.0144262304093601,0.016715169249160864,-0.1553387621377154,-0.08981529868100481,1,0.0655234634567106
-0.015268047741521365,0.01748194071935961,-0.1576834515514662,-0.08915424393157653,1,0.06852920761988968
0.019706215238582306,0.017355263369991998,-0.12246090096660202,-0.05442826855623338,1,0.06803263241036864
0.0008064964232113586,0.017436739140417497,-0.14152031229200696,-0.07316829486157035,1,0.0683520174304366
0.02287872482103466,0.015765641334948413,-0.11617273219546423,-0.054371418162466455,1,0.061801314032997774
-0.00717997603677599,0.01662142660418381,-0.14790877218097626,-0.08275277989257573,1,0.06515599228840052
0.012491521899376426,0.015486671989010591,-0.12601315519908435,-0.06530540100216282,1,0.06070775419692152
-0.00042106041123131377,0.01714800916411876,-0.1421819583729041,-0.07496176244955854,1,0.06722019592334555
-0.0033155972356446045,0.016068820486987597,-0.1429612853901403,-0.07997150908114892,1,0.06298977630899139
0.0185247473679213,0.015229834796945146,-0.1194765288340912,-0.059775576430066216,1,0.05970095240402498
-0.014249971822662647,0.014899599651454376,-0.15160398713951323,-0.09319755650581207,1,0.058406430633701156
0.034314761315353506,0.01580180881594155,-0.10480758396389193,-0.04286449340540106,0,0.06194309055849087
0.010888769092425268,0.01704455369182625,-0.13066935614355418,-0.06385470567159529,1,0.06681465047195889
0.03251041497110892,0.017300261191243865,-0.10954889696372906,-0.041731873094053115,1,0.06781702386967595
0.014752815780529185,0.015505147068147358,-0.12378807247303963,-0.063007895965902,1,0.06078017650713763
-0.009894130130387271,0.015705485699922386,-0.14882768210223515,-0.0872621781585394,1,0.061565503943695754
